stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
QBUZZ:50400120,50400120,"Doorn, Centrum",52.033952,5.343469,0,stoparea:QBUZZ:dorpos,,1,,
QBUZZ:50400130,50400130,"Doorn, Centrum",52.033808,5.343848,0,stoparea:QBUZZ:dorpos,,1,,
QBUZZ:50400140,50400140,"Doorn, Het Zonnehuis",52.034153,5.35233,0,,,1,,
QBUZZ:50400330,50400330,"Doorn, Huis Doorn",52.031634,5.345468,0,stoparea:QBUZZ:dorhui,,0,,
QBUZZ:50400340,50400340,"Doorn, Huis Doorn",52.031427,5.34541,0,stoparea:QBUZZ:dorhui,,0,,
QBUZZ:50420170,50420170,"Soesterberg, Meijerijlaantje",52.131805,5.324767,0,,,1,,
QBUZZ:50420180,50420180,"Soesterberg, Bethanië/Hebron",52.133561,5.33125,0,,,1,,
QBUZZ:50420190,50420190,"Soesterberg, Bethanië/Hebron",52.133696,5.331688,0,,,1,,
QBUZZ:50420210,50420210,"Amersfoort, Zon en Schild",52.135623,5.33874,0,,,1,,
QBUZZ:50420220,50420220,"Amersfoort, Zorgc.De Lichtenberg",52.13844,5.34905,0,stoparea:QBUZZ:amfzcl,,0,,
QBUZZ:50420230,50420230,"Amersfoort, Zorgc.De Lichtenberg",52.138854,5.350831,0,stoparea:QBUZZ:amfzcl,,1,,
QBUZZ:50420270,50420270,"Amersfoort, Stadhuis",52.156251,5.383565,0,stoparea:QBUZZ:amfsta,,1,,
QBUZZ:50420310,50420310,"Amersfoort, Vondellaan",52.144583,5.367204,0,stoparea:QBUZZ:amflic,,1,,
QBUZZ:50420320,50420320,"Amersfoort, Zon en Schild",52.135533,5.338404,0,,,1,,
QBUZZ:50420370,50420370,"Amersfoort, Potgieterlaan",52.141786,5.36142,0,,,0,,
QBUZZ:50420610,50420610,"Amersfoort, Treublaan",52.146064,5.357458,0,stoparea:QBUZZ:amftre,,0,,
QBUZZ:50420620,50420620,"Amersfoort, Treublaan",52.146127,5.357809,0,stoparea:QBUZZ:amftre,,0,,
